home_team,away_team,home_win,draw,away_win,home_prob_total_wins,home_prob_total_draws,home_prob_total_loses,prob_total_home_wins,prob_total_home_draws,prob_total_home_loses,home_avg_total_goles_scored,home_avg_total_goles_conceded,avg_total_home_goles_scored,avg_total_home_goles_conceded,home_avg_total_points,avg_total_home_points,home_point_1_back,home_point_3_back,home_point_5_back,home_team_form,away_prob_total_wins,away_prob_total_draws,away_prob_total_loses,prob_total_away_wins,prob_total_away_draws,prob_total_away_loses,away_avg_total_goles_scored,away_avg_total_goles_conceded,avg_total_away_goles_scored,avg_total_away_goles_conceded,away_avg_total_points,avg_total_away_points,away_point_1_back,away_point_3_back,away_point_5_back,away_team_form
hoffenheim,herthabsc,1,0,0,0.39,0.39,0.21,0.43,0.36,0.21,2.07,1.39,1.79,1.07,1.57,1.64,3,7,10,0.18,0.32,0.29,0.39,0.29,0.21,0.5,1.46,1.64,1.36,1.79,1.25,1.07,0,0,3,-0.07
stuttgart,leverkusen,0,0,1,0.18,0.21,0.61,0.29,0.29,0.43,0.96,2.14,1.29,1.86,0.75,1.14,1,2,5,-0.43,0.46,0.11,0.43,0.43,0.14,0.43,1.79,1.71,1.93,1.79,1.5,1.43,0,0,6,0.04
dortmund,mainz,1,0,0,0.68,0.21,0.11,0.86,0.14,0,2.36,1.25,3.21,1.29,2.25,2.71,0,6,9,0.57,0.32,0.21,0.46,0.21,0.14,0.64,1.18,1.71,0.86,2.29,1.18,0.79,3,3,3,-0.14
hannover,mgladbach,0,0,1,0.11,0.18,0.71,0.21,0.07,0.71,0.89,2.32,0.79,1.79,0.5,0.71,0,0,0,-0.61,0.5,0.21,0.29,0.36,0.29,0.36,1.68,1.25,1.36,1.36,1.71,1.36,1,2,5,0.21
nuernberg,schalke,0,1,0,0.11,0.29,0.61,0.21,0.36,0.43,0.82,1.89,1,1.14,0.61,1,1,4,4,-0.5,0.25,0.18,0.57,0.21,0.29,0.5,1.04,1.64,1.07,1.64,0.93,0.93,0,3,3,-0.32
rbleipzig,wolfsburg,1,0,0,0.57,0.25,0.18,0.57,0.36,0.07,1.89,0.79,2.14,0.57,1.96,2.07,3,9,13,0.39,0.46,0.21,0.32,0.5,0.14,0.36,1.68,1.5,1.57,1.5,1.61,1.64,3,6,7,0.14
freiburg,dortmund,0,0,1,0.24,0.38,0.38,0.36,0.43,0.21,1.34,1.72,1.86,1.5,1.1,1.5,0,1,5,-0.14,0.69,0.21,0.1,0.5,0.29,0.21,2.34,1.24,1.5,1.21,2.28,1.79,3,6,12,0.59
mainz,duesseldorf,1,0,0,0.31,0.21,0.48,0.43,0.29,0.29,1.17,1.72,1.5,1.14,1.14,1.57,0,3,3,-0.17,0.38,0.14,0.48,0.29,0.29,0.43,1.34,1.93,1.29,2.14,1.28,1.14,0,6,6,-0.1
wolfsburg,frankfurt,0,1,0,0.45,0.21,0.34,0.43,0.29,0.29,1.62,1.52,1.79,1.5,1.55,1.57,0,3,6,0.1,0.52,0.24,0.24,0.5,0.29,0.21,1.97,1.17,1.79,1.07,1.79,1.79,0,6,12,0.28
herthabsc,hannover,0,1,0,0.31,0.28,0.41,0.36,0.36,0.29,1.41,1.66,1.57,1.5,1.21,1.43,0,0,0,-0.1,0.1,0.17,0.72,0,0.29,0.71,0.86,2.28,1,2.86,0.48,0.29,0,0,0,-0.62
leverkusen,nuernberg,1,0,0,0.48,0.1,0.41,0.5,0.07,0.43,1.76,1.66,1.64,1.64,1.55,1.57,3,3,6,0.07,0.1,0.31,0.59,0,0.21,0.79,0.83,1.86,0.64,2.64,0.62,0.21,1,5,5,-0.48
mgladbach,rbleipzig,0,0,1,0.52,0.21,0.28,0.64,0.14,0.21,1.66,1.21,2,1.14,1.76,2.07,3,4,8,0.24,0.59,0.24,0.17,0.57,0.14,0.29,1.9,0.76,1.64,1,2,1.86,3,9,13,0.41
augsburg,stuttgart,1,0,0,0.24,0.24,0.52,0.29,0.29,0.43,1.38,1.9,1.71,1.79,0.97,1.14,3,3,7,-0.28,0.17,0.21,0.62,0.07,0.14,0.79,0.93,2.1,0.64,2.43,0.72,0.36,0,1,2,-0.45
nuernberg,bmuenchen,0,1,0,0.1,0.3,0.6,0.2,0.4,0.4,0.8,1.87,1,1.13,0.6,1,0,2,5,-0.5,0.73,0.13,0.13,0.73,0.07,0.2,2.63,0.97,2.53,1.13,2.33,2.27,3,9,13,0.6
duesseldorf,bremen,1,0,0,0.37,0.13,0.5,0.47,0,0.53,1.33,1.97,1.4,1.73,1.23,1.4,0,3,6,-0.13,0.4,0.33,0.27,0.33,0.33,0.33,1.73,1.4,1.4,1.27,1.53,1.33,0,4,10,0.13
rbleipzig,freiburg,1,0,0,0.6,0.23,0.17,0.6,0.33,0.07,1.9,0.77,2.13,0.53,2.03,2.13,3,9,15,0.43,0.23,0.37,0.4,0.13,0.33,0.53,1.3,1.8,0.87,1.93,1.07,0.73,0,0,2,-0.17
frankfurt,herthabsc,0,1,0,0.5,0.27,0.23,0.53,0.2,0.27,1.93,1.17,2.13,1.27,1.77,1.8,1,4,10,0.27,0.3,0.3,0.4,0.27,0.2,0.53,1.37,1.6,1.27,1.8,1.2,1,1,1,1,-0.1
augsburg,leverkusen,0,0,1,0.27,0.23,0.5,0.33,0.27,0.4,1.53,1.83,2,1.67,1.03,1.27,3,6,9,-0.23,0.5,0.1,0.4,0.47,0.13,0.4,1.77,1.6,1.87,1.67,1.6,1.53,3,6,6,0.1
stuttgart,mgladbach,1,0,0,0.17,0.2,0.63,0.27,0.27,0.47,0.9,2.23,1.2,1.8,0.7,1.07,0,1,2,-0.47,0.5,0.2,0.3,0.4,0.27,0.33,1.63,1.23,1.33,1.27,1.7,1.47,0,4,5,0.2
dortmund,schalke,0,0,1,0.7,0.2,0.1,0.87,0.13,0,2.4,1.2,3.13,1.27,2.3,2.73,3,6,12,0.6,0.23,0.2,0.57,0.2,0.33,0.47,1.07,1.73,1.07,1.6,0.9,0.93,0,1,4,-0.33
hoffenheim,wolfsburg,0,0,1,0.43,0.37,0.2,0.47,0.33,0.2,2.17,1.37,1.8,1,1.67,1.73,3,9,13,0.23,0.43,0.23,0.33,0.47,0.13,0.4,1.6,1.5,1.47,1.53,1.53,1.53,1,4,7,0.1
schalke,augsburg,0,1,0,0.26,0.19,0.55,0.27,0.07,0.67,1.16,1.74,1.07,1.87,0.97,0.87,3,4,7,-0.29,0.26,0.23,0.52,0.2,0.2,0.6,1.52,1.9,1.07,2,1,0.8,0,6,6,-0.26
leverkusen,frankfurt,1,0,0,0.52,0.1,0.39,0.53,0.07,0.4,1.84,1.58,1.67,1.53,1.65,1.67,3,9,9,0.13,0.48,0.29,0.23,0.47,0.33,0.2,1.87,1.13,1.73,1.07,1.74,1.73,1,2,8,0.26
bmuenchen,hannover,1,0,0,0.71,0.16,0.13,0.73,0.2,0.07,2.58,0.97,2.73,0.8,2.29,2.4,1,7,11,0.58,0.13,0.19,0.68,0,0.33,0.67,0.84,2.13,0.93,2.67,0.58,0.33,3,4,4,-0.55
mgladbach,hoffenheim,0,1,0,0.48,0.19,0.32,0.6,0.13,0.27,1.58,1.23,1.93,1.2,1.65,1.93,0,3,4,0.16,0.42,0.35,0.23,0.4,0.4,0.2,2.13,1.45,2.53,1.73,1.61,1.6,0,6,12,0.19
wolfsburg,nuernberg,1,0,0,0.45,0.23,0.32,0.4,0.33,0.27,1.68,1.48,1.73,1.47,1.58,1.53,3,4,7,0.13,0.1,0.32,0.58,0,0.2,0.8,0.81,1.84,0.6,2.6,0.61,0.2,1,2,6,-0.48
mainz,rbleipzig,0,1,0,0.32,0.19,0.48,0.47,0.27,0.27,1.19,1.68,1.6,1.13,1.16,1.67,0,3,6,-0.16,0.61,0.23,0.16,0.6,0.13,0.27,1.9,0.77,1.67,1,2.06,1.93,3,9,15,0.45
herthabsc,stuttgart,1,0,0,0.29,0.32,0.39,0.33,0.4,0.27,1.32,1.55,1.47,1.4,1.19,1.4,1,2,2,-0.1,0.19,0.19,0.61,0.07,0.13,0.8,0.9,2.16,0.6,2.67,0.77,0.33,3,3,4,-0.42
rbleipzig,bmuenchen,0,1,0,0.59,0.25,0.16,0.63,0.31,0.06,1.94,0.84,2.13,0.56,2.03,2.19,1,7,13,0.44,0.72,0.16,0.13,0.69,0.13,0.19,2.59,0.97,2.44,1.13,2.31,2.19,3,7,13,0.59
dortmund,duesseldorf,1,0,0,0.66,0.22,0.13,0.81,0.13,0.06,2.38,1.31,3.06,1.44,2.19,2.56,1,4,7,0.53,0.38,0.16,0.47,0.25,0.31,0.44,1.41,1.91,1.25,2.13,1.28,1.06,1,4,7,-0.09
hannover,freiburg,1,0,0,0.13,0.19,0.69,0.25,0.06,0.69,0.84,2.16,0.75,1.63,0.56,0.81,0,4,4,-0.56,0.22,0.38,0.41,0.13,0.31,0.56,1.28,1.78,0.88,1.94,1.03,0.69,1,1,1,-0.19
augsburg,herthabsc,0,0,1,0.25,0.25,0.5,0.31,0.25,0.44,1.47,1.84,1.94,1.81,1,1.19,1,4,7,-0.25,0.31,0.31,0.38,0.25,0.25,0.5,1.38,1.53,1.19,1.69,1.25,1,3,5,5,-0.06
frankfurt,mainz,0,0,1,0.47,0.28,0.25,0.5,0.25,0.25,1.84,1.28,2,1.19,1.69,1.75,0,2,5,0.22,0.31,0.22,0.47,0.19,0.13,0.69,1.25,1.72,0.81,2.19,1.16,0.69,1,4,7,-0.16
nuernberg,mgladbach,0,0,1,0.09,0.31,0.59,0.19,0.44,0.38,0.78,1.84,1,1.13,0.59,1,0,1,3,-0.5,0.47,0.22,0.31,0.38,0.25,0.38,1.59,1.25,1.25,1.25,1.63,1.38,1,1,5,0.16
stuttgart,wolfsburg,1,0,0,0.19,0.19,0.63,0.31,0.25,0.44,0.91,2.19,1.19,1.69,0.75,1.19,0,3,4,-0.44,0.47,0.22,0.31,0.5,0.13,0.38,1.69,1.44,1.63,1.5,1.63,1.63,3,7,10,0.16
mgladbach,dortmund,0,0,1,0.48,0.21,0.3,0.56,0.19,0.25,1.67,1.21,1.94,1.25,1.67,1.88,3,4,7,0.18,0.67,0.21,0.12,0.5,0.31,0.19,2.39,1.33,1.69,1.19,2.21,1.81,3,4,10,0.55
bmuenchen,frankfurt,1,0,0,0.7,0.18,0.12,0.75,0.19,0.06,2.52,0.94,2.75,0.81,2.27,2.44,1,5,11,0.58,0.45,0.27,0.27,0.44,0.31,0.25,1.79,1.3,1.69,1.38,1.64,1.63,0,1,2,0.18
duesseldorf,hannover,1,0,0,0.36,0.15,0.48,0.5,0,0.5,1.42,1.94,1.56,1.69,1.24,1.5,0,4,4,-0.12,0.15,0.18,0.67,0,0.31,0.69,0.91,2.09,0.94,2.69,0.64,0.31,3,6,7,-0.52
mainz,hoffenheim,1,0,0,0.33,0.21,0.45,0.44,0.31,0.25,1.27,1.67,1.69,1.25,1.21,1.63,3,4,7,-0.12,0.39,0.36,0.24,0.38,0.44,0.19,2.06,1.45,2.5,1.75,1.55,1.56,0,1,7,0.15
herthabsc,leverkusen,0,0,1,0.33,0.3,0.36,0.38,0.38,0.25,1.45,1.58,1.56,1.38,1.3,1.5,3,7,8,-0.03,0.52,0.12,0.36,0.5,0.13,0.38,1.94,1.55,2,1.63,1.67,1.63,1,7,13,0.15
freiburg,nuernberg,1,0,0,0.21,0.36,0.42,0.31,0.44,0.25,1.24,1.82,1.69,1.63,1,1.38,0,1,1,-0.21,0.09,0.3,0.61,0,0.19,0.81,0.76,1.91,0.56,2.56,0.58,0.19,0,1,2,-0.52
bremen,rbleipzig,1,0,0,0.39,0.33,0.27,0.44,0.38,0.19,1.7,1.45,2.06,1.56,1.52,1.69,3,4,7,0.12,0.58,0.27,0.15,0.56,0.19,0.25,1.88,0.82,1.75,1.13,2,1.88,1,5,11,0.42
schalke,stuttgart,0,1,0,0.24,0.24,0.52,0.25,0.13,0.63,1.12,1.67,1,1.75,0.97,0.88,1,5,6,-0.27,0.21,0.18,0.61,0.06,0.13,0.81,0.97,2.12,0.63,2.69,0.82,0.31,3,6,6,-0.39
paderborn,bmuenchen,0,0,1,0,0.2,0.8,0,0,1,1.2,2.8,1,4,0.2,0,0,1,1,-0.8,0.6,0.4,0,0.5,0.5,0,3.2,0.8,2,0.5,2.2,2,3,7,11,0.6
unionberlin,frankfurt,0,0,1,0.2,0.2,0.6,0.33,0,0.67,1,2,1.33,2.33,0.8,1,0,3,4,-0.4,0.4,0.2,0.4,0,0,1,1.4,1.4,1,2,1.4,0,1,4,7,0
duesseldorf,freiburg,0,0,1,0.2,0.2,0.6,0,0.5,0.5,1.4,1.8,1,2,0.8,0.5,0,1,4,-0.4,0.6,0.2,0.2,1,0,0,2.2,0.8,3,0.5,2,3,1,4,10,0.4
fckoeln,herthabsc,0,0,1,0.2,0,0.8,0,0,1,0.8,2.2,0.5,2,0.6,0,0,3,3,-0.6,0.2,0.2,0.6,0,0.33,0.67,1,2.2,1,2.33,0.8,0.33,3,3,4,-0.4
augsburg,leverkusen,0,0,1,0.2,0.4,0.4,0.5,0.5,0,1.4,2.2,1.5,1,1,2,1,4,5,-0.2,0.6,0.2,0.2,0.5,0,0.5,1.6,1.4,1.5,2.5,2,1.5,3,4,10,0.4
hoffenheim,mgladbach,0,0,1,0.2,0.4,0.4,0.5,0,0.5,0.8,1.4,1.5,2.5,1,1.5,1,2,5,-0.2,0.6,0.2,0.2,1,0,0,1.4,1,2,0.5,2,3,3,6,10,0.4
rbleipzig,schalke,0,0,1,0.8,0.2,0,0.5,0.5,0,2.6,0.6,1.5,1,2.6,2,3,7,13,0.8,0.6,0.2,0.2,0.5,0.5,0,2,1,2.5,0.5,2,2,3,9,10,0.4
mainz,wolfsburg,0,0,1,0.2,0,0.8,0.5,0,0.5,1,3,1.5,2,0.6,1.5,0,3,3,-0.6,0.4,0.6,0,0.5,0.5,0,1.6,0.8,2,0.5,1.8,2,1,3,9,0.4
mgladbach,augsburg,1,0,0,0.67,0.17,0.17,0.33,0.33,0.33,1.67,0.83,1,1.33,2.17,1.33,3,9,12,0.5,0.17,0.33,0.5,0,0.33,0.67,1.17,2.33,1.33,3,0.83,0.33,0,4,5,-0.33
frankfurt,bremen,0,1,0,0.5,0.17,0.33,0.67,0.33,0,1.5,1.33,1.67,1,1.67,2.33,3,4,7,0.17,0.33,0.17,0.5,0.33,0.33,0.33,1.67,2.33,2,2,1.17,1.33,1,4,7,-0.17
freiburg,dortmund,0,1,0,0.67,0.17,0.17,0.33,0.33,0.33,2.17,0.83,1.67,1,2.17,1.33,3,7,10,0.5,0.5,0.33,0.17,0.33,0.33,0.33,2.83,1.5,2,2,1.83,1.33,1,5,8,0.33
paderborn,mainz,0,0,1,0,0.17,0.83,0,0,1,1.33,2.83,1.33,3.67,0.17,0,0,0,1,-0.83,0.17,0,0.83,0,0,1,0.83,2.67,0.67,3.67,0.5,0,0,3,3,-0.67
leverkusen,rbleipzig,0,1,0,0.67,0.17,0.17,0.67,0.33,0,1.83,1.17,1.67,0.67,2.17,2.33,3,6,10,0.5,0.67,0.17,0.17,1,0,0,2.33,1,3.33,0.33,2.17,3,0,4,10,0.5
wolfsburg,unionberlin,1,0,0,0.5,0.5,0,0.33,0.67,0,1.5,0.67,1.33,1,2,1.67,3,5,9,0.5,0.17,0.17,0.67,0,0.5,0.5,1,2,0.5,1.5,0.67,0.5,0,0,4,-0.5
augsburg,bmuenchen,0,1,0,0.14,0.29,0.57,0.33,0.33,0.33,1.14,2.71,1,1.67,0.71,1.33,0,1,4,-0.43,0.57,0.29,0.14,0.67,0.33,0,2.86,1.14,2.33,1,2,2.33,0,6,10,0.43
bremen,herthabsc,0,1,0,0.29,0.29,0.43,0.33,0,0.67,1.71,2.29,1.33,2.67,1.14,1,1,2,8,-0.14,0.43,0.14,0.43,0.25,0.25,0.5,1.71,1.71,1.75,1.75,1.43,1,3,9,9,0
frankfurt,leverkusen,1,0,0,0.43,0.29,0.29,0.5,0.5,0,1.57,1.43,1.75,1.25,1.57,2,1,5,8,0.14,0.57,0.29,0.14,0.67,0,0.33,1.71,1.14,2,1.67,2,2,1,7,8,0.43
fckoeln,paderborn,1,0,0,0.14,0.14,0.71,0,0,1,0.71,2.29,0.33,2.67,0.57,0,1,1,4,-0.57,0,0.14,0.86,0,0.33,0.67,1.29,2.71,1.33,2,0.14,0.33,0,0,1,-0.86
hoffenheim,schalke,1,0,0,0.29,0.29,0.43,0.33,0,0.67,0.86,1.57,1,2.67,1.14,1,3,4,5,-0.14,0.57,0.29,0.14,0.67,0.33,0,2,1,2.67,0.67,2,2.33,1,7,13,0.43
rbleipzig,wolfsburg,0,1,0,0.57,0.29,0.14,0.33,0.33,0.33,2.14,1,1.33,1.67,2,1.33,1,4,8,0.43,0.57,0.43,0,0.67,0.33,0,1.43,0.57,1.67,0.33,2.14,2.33,3,7,9,0.57
wolfsburg,augsburg,0,1,0,0.5,0.5,0,0.5,0.5,0,1.38,0.63,1.25,0.75,2,2,1,7,9,0.5,0.13,0.38,0.5,0,0.25,0.75,1.25,2.63,1.25,3.5,0.75,0.25,1,1,5,-0.38
leverkusen,bremen,0,1,0,0.5,0.25,0.25,0.5,0.5,0,1.5,1.38,1.5,0.75,1.75,2,0,4,7,0.25,0.25,0.38,0.38,0.25,0.5,0.25,1.63,2.13,2,2,1.13,1.25,1,3,6,-0.13
schalke,dortmund,0,1,0,0.5,0.25,0.25,0.5,0.25,0.25,1.75,1.13,1.5,1.25,1.75,1.75,0,4,10,0.25,0.5,0.38,0.13,0.25,0.5,0.25,2.5,1.38,2,2,1.88,1.25,3,5,9,0.38
paderborn,duesseldorf,1,0,0,0,0.13,0.88,0,0,1,1.13,2.75,1.25,3.25,0.13,0,0,0,0,-0.88,0.25,0.13,0.63,0.25,0,0.75,1.25,1.75,1.5,2,0.88,0.75,3,3,4,-0.38
mainz,fckoeln,1,0,0,0.25,0,0.75,0.33,0,0.67,0.88,2.25,1,1.67,0.75,1,0,3,6,-0.5,0.25,0.13,0.63,0.25,0.25,0.5,1,2,1,2,0.88,1,3,4,4,-0.38
mgladbach,frankfurt,1,0,0,0.63,0.13,0.25,0.5,0.25,0.25,1.88,0.88,2,1.25,2,1.75,0,6,12,0.38,0.5,0.25,0.25,0.33,0,0.67,1.75,1.25,1.33,1.67,1.75,1,3,7,8,0.25
herthabsc,hoffenheim,0,0,1,0.38,0.25,0.38,0.67,0,0.33,1.63,1.63,1.67,1.67,1.38,2,1,7,10,0,0.38,0.25,0.38,0.25,0.5,0.25,1,1.38,0.75,0.75,1.38,1.25,3,6,7,0
bmuenchen,unionberlin,1,0,0,0.5,0.38,0.13,0.5,0.25,0.25,2.75,1.25,3.25,1.25,1.88,1.75,1,4,8,0.38,0.25,0.13,0.63,0,0.33,0.67,1,1.63,0.33,1.33,0.88,0.33,3,3,3,-0.38
frankfurt,bmuenchen,1,0,0,0.44,0.22,0.33,0.6,0.4,0,1.78,1.56,2,1,1.56,2.2,0,4,8,0.11,0.56,0.33,0.11,0.5,0.5,0,2.67,1.22,2.25,1.25,2,2,3,4,10,0.44
duesseldorf,fckoeln,1,0,0,0.22,0.11,0.67,0.25,0.25,0.5,1.11,1.78,1,1.5,0.78,1,0,3,3,-0.44,0.22,0.11,0.67,0.2,0.2,0.6,1,2.11,1,2.2,0.78,0.8,0,4,4,-0.44
bremen,freiburg,0,1,0,0.22,0.44,0.33,0.25,0.25,0.5,1.67,2.11,1.25,2.25,1.11,1,1,3,4,-0.11,0.56,0.22,0.22,0.75,0,0.25,1.89,1.11,2,1,1.89,2.25,3,4,8,0.33
rbleipzig,mainz,1,0,0,0.44,0.33,0.22,0.25,0.5,0.25,1.89,1.11,1.25,1.5,1.67,1.25,0,2,5,0.22,0.33,0,0.67,0.2,0,0.8,1.11,2.11,0.8,2.6,1,0.6,3,6,6,-0.33
dortmund,wolfsburg,1,0,0,0.44,0.44,0.11,0.75,0.25,0,2.22,1.22,3,0.75,1.78,2.5,1,5,7,0.33,0.44,0.56,0,0.5,0.5,0,1.22,0.56,1.5,0.5,1.89,2,1,5,9,0.44
paderborn,augsburg,0,0,1,0.1,0.1,0.8,0.2,0,0.8,1.1,2.5,1.4,2.6,0.4,0.6,0,3,3,-0.7,0.1,0.4,0.5,0,0.4,0.6,1.2,2.4,1,2.8,0.7,0.4,0,2,2,-0.4
mgladbach,bremen,1,0,0,0.7,0.1,0.2,0.6,0.2,0.2,2.1,1,2.4,1.4,2.2,2,3,6,12,0.5,0.2,0.5,0.3,0.2,0.6,0.2,1.7,2.1,2,2,1.1,1.2,1,3,5,-0.1
schalke,duesseldorf,0,1,0,0.5,0.3,0.2,0.4,0.4,0.2,1.7,1.1,1.2,1,1.8,1.6,3,4,8,0.3,0.3,0.1,0.6,0.2,0,0.8,1.2,1.6,1.2,2,1,0.6,3,6,6,-0.3
fckoeln,hoffenheim,0,0,1,0.2,0.1,0.7,0.25,0,0.75,0.9,2.1,1,2,0.7,0.75,0,3,4,-0.5,0.5,0.2,0.3,0.4,0.4,0.2,1.4,1.3,1.2,1,1.7,1.6,3,9,12,0.2
wolfsburg,leverkusen,0,0,1,0.4,0.5,0.1,0.4,0.6,0,1.1,0.8,1,0.6,1.7,1.8,0,2,8,0.3,0.4,0.3,0.3,0.5,0,0.5,1.5,1.5,1.5,2,1.5,1.5,0,1,5,0.1
herthabsc,rbleipzig,0,0,1,0.3,0.2,0.5,0.5,0,0.5,1.5,1.7,1.75,2,1.1,1.5,0,1,7,-0.2,0.5,0.3,0.2,0.6,0.2,0.2,2.5,1,2.4,0.8,1.8,2,3,4,5,0.3
mainz,unionberlin,0,0,1,0.3,0,0.7,0.5,0,0.5,1,2.7,1.5,1.5,0.9,1.5,0,3,6,-0.4,0.3,0.1,0.6,0,0.25,0.75,1,1.5,0.5,1.5,1,0.25,3,6,6,-0.3
duesseldorf,bmuenchen,0,0,1,0.27,0.18,0.55,0.4,0.2,0.4,1.36,1.73,1.2,1.2,1,1.4,1,4,7,-0.27,0.55,0.27,0.18,0.4,0.4,0.2,2.64,1.45,2,2,1.91,1.6,3,6,7,0.36
rbleipzig,fckoeln,1,0,0,0.55,0.27,0.18,0.4,0.4,0.2,2.64,1.09,2.6,1.2,1.91,1.6,3,6,8,0.36,0.18,0.09,0.73,0.17,0.17,0.67,0.91,2.09,0.83,2.17,0.64,0.67,0,0,4,-0.55
leverkusen,freiburg,0,1,0,0.45,0.27,0.27,0.33,0.5,0.17,1.55,1.36,1.5,1.17,1.64,1.5,3,4,5,0.18,0.55,0.27,0.18,0.6,0.2,0.2,1.82,1.09,2,1.2,1.91,2,3,7,8,0.36
augsburg,herthabsc,1,0,0,0.18,0.36,0.45,0.2,0.4,0.4,1.18,2.18,1.4,2,0.91,1,3,4,5,-0.27,0.27,0.18,0.55,0.17,0.33,0.5,1.55,1.91,1.33,1.5,1,0.83,0,0,4,-0.27
hoffenheim,mainz,0,0,1,0.55,0.18,0.27,0.6,0,0.4,1.45,1.27,1.6,1.6,1.82,1.8,3,9,15,0.27,0.27,0,0.73,0.17,0,0.83,1.09,2.73,0.67,3.5,0.82,0.5,0,3,6,-0.45
unionberlin,mgladbach,1,0,0,0.36,0.09,0.55,0.5,0,0.5,1.18,1.55,1.33,1.5,1.18,1.5,3,6,9,-0.18,0.73,0.09,0.18,0.8,0,0.2,2.18,1,1.8,0.6,2.27,2.4,3,9,12,0.55
bremen,schalke,0,0,1,0.18,0.45,0.36,0.2,0.4,0.4,1.64,2.18,1.4,2.2,1,1,0,2,4,-0.18,0.45,0.36,0.18,0.6,0.2,0.2,1.82,1.27,2.2,1.2,1.73,2,1,5,6,0.27
frankfurt,wolfsburg,0,0,1,0.45,0.18,0.36,0.67,0.33,0,1.91,1.45,2.5,1,1.55,2.33,0,3,7,0.09,0.36,0.45,0.18,0.4,0.4,0.2,1,0.91,1.2,1,1.55,1.6,0,1,5,0.18
fckoeln,augsburg,0,1,0,0.17,0.08,0.75,0.2,0,0.8,0.92,2.25,1,2,0.58,0.6,0,0,3,-0.58,0.25,0.33,0.42,0.17,0.33,0.5,1.42,2,1,2.33,1.08,0.83,3,6,8,-0.17
wolfsburg,bremen,0,0,1,0.42,0.42,0.17,0.33,0.5,0.17,1.08,0.83,0.83,0.83,1.67,1.5,3,3,5,0.25,0.17,0.42,0.42,0.17,0.5,0.33,1.58,2.17,1.83,2.17,0.92,1,0,1,3,-0.25
herthabsc,dortmund,0,0,1,0.25,0.17,0.58,0.4,0,0.6,1.42,2.08,1.8,2.4,0.92,1.2,0,0,1,-0.33,0.42,0.42,0.17,0.17,0.5,0.33,2.17,1.5,1.33,2,1.67,1,1,4,8,0.25
mainz,frankfurt,1,0,0,0.33,0,0.67,0.4,0,0.6,1.42,2.58,1.6,1.8,1,1.2,3,3,6,-0.33,0.42,0.17,0.42,0.2,0,0.8,1.75,1.5,1.2,2,1.42,0.6,0,3,6,0
mgladbach,freiburg,1,0,0,0.67,0.08,0.25,0.67,0.17,0.17,2,1.08,2.5,1.33,2.08,2.17,0,6,9,0.42,0.5,0.33,0.17,0.5,0.33,0.17,1.75,1.08,1.83,1.17,1.83,1.83,1,5,8,0.33
schalke,unionberlin,1,0,0,0.5,0.33,0.17,0.33,0.5,0.17,1.83,1.25,1.5,1.33,1.83,1.5,3,7,8,0.33,0.42,0.08,0.5,0.2,0.2,0.6,1.25,1.42,1,1.6,1.33,0.8,3,9,12,-0.08
mgladbach,bmuenchen,1,0,0,0.69,0.08,0.23,0.71,0.14,0.14,2.15,1.15,2.71,1.43,2.15,2.29,3,6,12,0.46,0.54,0.23,0.23,0.5,0.33,0.17,2.62,1.38,2.33,1.67,1.85,1.83,0,6,9,0.31
dortmund,duesseldorf,1,0,0,0.46,0.38,0.15,0.67,0.33,0,2.15,1.46,3,1,1.77,2.33,3,4,8,0.31,0.23,0.23,0.54,0.14,0.29,0.57,1.23,1.85,1.43,2,0.92,0.71,1,2,5,-0.31
unionberlin,fckoeln,1,0,0,0.38,0.08,0.54,0.57,0,0.43,1.23,1.46,1.43,1.29,1.23,1.71,0,6,9,-0.15,0.15,0.15,0.69,0.14,0.14,0.71,0.92,2.15,0.86,2.43,0.62,0.57,1,1,1,-0.54
frankfurt,herthabsc,0,1,0,0.38,0.15,0.46,0.57,0.29,0.14,1.69,1.54,2.14,1.14,1.31,2,0,0,3,-0.08,0.23,0.15,0.62,0.14,0.29,0.57,1.38,2.08,1.14,1.86,0.85,0.71,0,0,0,-0.38
rbleipzig,hoffenheim,1,0,0,0.62,0.23,0.15,0.5,0.33,0.17,2.77,1.15,2.83,1.17,2.08,1.83,3,9,12,0.46,0.46,0.23,0.31,0.5,0.33,0.17,1.38,1.54,1.33,1,1.62,1.83,1,4,10,0.15
bremen,paderborn,0,0,1,0.23,0.38,0.38,0.17,0.33,0.5,1.69,2.15,1.33,2.17,1.08,0.83,3,3,5,-0.15,0.08,0.15,0.77,0,0.33,0.67,1.23,2.46,1.17,2.5,0.38,0.33,0,1,4,-0.69
leverkusen,schalke,1,0,0,0.46,0.31,0.23,0.29,0.57,0.14,1.54,1.31,1.43,1.14,1.69,1.43,3,7,8,0.23,0.54,0.31,0.15,0.67,0.17,0.17,1.85,1.23,2.17,1.17,1.92,2.17,3,7,11,0.38
freiburg,wolfsburg,1,0,0,0.46,0.31,0.23,0.5,0.33,0.17,1.77,1.31,1.67,1,1.69,1.83,0,4,8,0.23,0.38,0.38,0.23,0.5,0.33,0.17,1.15,1,1.33,0.83,1.54,1.83,0,3,4,0.15
hoffenheim,augsburg,0,0,1,0.43,0.21,0.36,0.43,0.14,0.43,1.36,1.64,1.43,2,1.5,1.43,0,1,7,0.07,0.29,0.36,0.36,0.14,0.43,0.43,1.43,1.86,1,2.14,1.21,0.86,3,7,10,-0.07
